openmlid,learner,train_size,seed,traintime,error_rate
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,16,5,2,0.3648648648648649
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,32,5,2,0.3402107111501317
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,64,5,2,0.2978628673196795
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,128,5,3,0.2621448212648946
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,256,5,3,0.2322297955209348
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,512,5,5,0.1885428253615128
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,1024,5,4,0.19440124416796267
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2048,5,8,0.2442748091603053
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2,5,1,0.7907279029462738
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,4,5,3,0.7992194275802255
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,8,5,3,0.7597741094700261
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,16,5,4,0.7602441150828247
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,32,5,4,0.595258999122037
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,64,5,4,0.6513802315227071
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,128,5,5,0.3941338221814849
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,256,5,6,0.3373904576436222
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,512,5,10,0.4438264738598443
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,1024,5,15,0.2534992223950233
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2048,5,39,0.2290076335877863
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2,5,27,0.7240034662045061
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,4,5,77,0.5741543798785776
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,8,5,80,0.3879235447437012
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,16,5,90,0.29686137750653885
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,32,5,112,0.2870939420544337
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,64,5,111,0.21682991985752453
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,128,5,137,0.1778185151237397
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,256,5,263,0.12366114897760473
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,512,5,442,0.09010011123470517
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,1024,5,784,0.0964230171073095
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2048,5,1296,0.08015267175572516
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,2,5,2,0.8691507798960139
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,4,5,2,0.8408499566348655
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,8,5,2,0.7089487402258905
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,16,5,2,0.7083696599825632
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,32,5,2,0.7006145741878841
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,64,5,2,0.609973285841496
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,128,5,2,0.6076993583868011
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,256,5,2,0.5915287244401168
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,512,5,3,0.5917686318131257
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,1024,5,4,0.5614307931570762
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,2048,5,6,0.5916030534351144
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2,5,100,0.8032928942807626
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,4,5,97,0.6196877710320903
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,8,5,97,0.3357949609035621
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,16,5,95,0.2990409764603313
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,32,5,96,0.2480245829675154
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,64,5,96,0.2217275155832591
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,128,5,102,0.16865261228230974
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,256,5,107,0.11392405063291144
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,512,5,117,0.08509454949944384
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,1024,5,132,0.07542768273716949
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2048,5,163,0.04961832061068705
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2,5,107,0.7868284228769498
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,4,5,113,0.6392020815264527
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,8,5,113,0.4769765421372719
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,16,5,113,0.3156059285091544
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,32,5,116,0.26602282704126423
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,64,5,118,0.2203918076580588
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,128,5,126,0.1608615948670944
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,256,5,141,0.10272638753651407
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,512,5,170,0.08731924360400445
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,1024,5,226,0.06998444790046654
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2048,5,349,0.04580152671755722
40984,<class 'sklearn.svm._classes.LinearSVC'>,2,6,1,0.8448873483535528
40984,<class 'sklearn.svm._classes.LinearSVC'>,4,6,1,0.7085862966175196
40984,<class 'sklearn.svm._classes.LinearSVC'>,8,6,2,0.6081668114682884
40984,<class 'sklearn.svm._classes.LinearSVC'>,16,6,2,0.5714908456843941
40984,<class 'sklearn.svm._classes.LinearSVC'>,32,6,4,0.5588235294117647
40984,<class 'sklearn.svm._classes.LinearSVC'>,64,6,8,0.5218165627782725
40984,<class 'sklearn.svm._classes.LinearSVC'>,128,6,17,0.2901008249312558
40984,<class 'sklearn.svm._classes.LinearSVC'>,256,6,35,0.4031158714703018
40984,<class 'sklearn.svm._classes.LinearSVC'>,512,6,75,0.15739710789766406
40984,<class 'sklearn.svm._classes.LinearSVC'>,1024,6,187,0.19751166407465004
40984,<class 'sklearn.svm._classes.LinearSVC'>,2048,6,385,0.2748091603053435
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2,6,1,0.8535528596187175
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4,6,1,0.7363399826539463
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,8,6,1,0.5790616854908774
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,16,6,1,0.4760244115082825
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,32,6,1,0.4205443371378402
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,64,6,1,0.3388245770258237
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,128,6,1,0.18285976168652607
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,256,6,2,0.14800389483933785
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,512,6,4,0.10789766407119017
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,1024,6,8,0.11119751166407467
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2048,6,16,0.06488549618320616
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2,6,1,0.7188041594454073
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,4,6,1,0.7233304423243712
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,8,6,1,0.6125108601216334
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,16,6,1,0.5326939843068875
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,32,6,1,0.4525899912203687
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,64,6,1,0.3045414069456812
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,128,6,1,0.2543538038496792
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,256,6,1,0.2171372930866602
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,512,6,1,0.17575083426028926
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,1024,6,2,0.12441679626749612
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2048,6,3,0.06488549618320616
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,2,6,8,0.8522530329289428
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,4,6,16,0.7315698178664354
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,8,6,22,0.6181581233709817
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,16,6,20,0.5457715780296426
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,32,6,22,0.3854258121158911
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,64,6,24,0.21059661620658954
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,128,6,30,0.1869844179651695
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,256,6,33,0.15628042843232715
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,512,6,44,0.1307007786429366
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,1024,6,64,0.1283048211508554
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,2048,6,119,0.12213740458015265
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,2,6,1,0.8448873483535528
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,4,6,2,0.7081526452732003
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,8,6,3,0.6238053866203301
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,16,6,4,0.5993897122929381
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,32,6,4,0.5667251975417033
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,64,6,4,0.3619768477292965
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,128,6,5,0.4683776351970669
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,256,6,6,0.38266796494644606
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,512,6,9,0.4605116796440489
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,1024,6,11,0.2659409020217729
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,2048,6,22,0.1984732824427481
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,2,6,1,0.7404679376083191
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,4,6,3,0.6999132697311361
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,8,6,3,0.6650738488271069
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,16,6,4,0.7027027027027026
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,32,6,4,0.5438981562774363
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,64,6,4,0.6598397150489761
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,128,6,4,0.6663611365719524
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,256,6,5,0.4532619279454722
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,512,6,6,0.31813125695216904
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,1024,6,8,0.4066874027993779
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,2048,6,15,0.2557251908396947
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2,6,2,0.8522530329289428
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,4,6,2,0.7142237640936686
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,8,6,2,0.6459600347523893
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,16,6,2,0.5283347863993025
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,32,6,2,0.4025460930640913
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,64,6,2,0.3552983081032948
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,128,6,2,0.3065994500458296
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,256,6,3,0.19425511197663087
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,512,6,3,0.19632925472747492
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,1024,6,4,0.19517884914463451
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2048,6,6,0.18320610687022892
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2,6,1,0.7404679376083191
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,4,6,2,0.6990459670424978
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,8,6,3,0.6741963509991311
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,16,6,3,0.6416739319965126
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,32,6,3,0.7093942054433714
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,64,6,4,0.5160284951024043
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,128,6,4,0.43675527039413387
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,256,6,5,0.37779941577409937
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,512,6,9,0.3353726362625139
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,1024,6,15,0.2776049766718507
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2048,6,30,0.3282442748091603
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2,6,19,0.733102253032929
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,4,6,29,0.6647875108412836
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,8,6,75,0.5877497827975673
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,16,6,81,0.5566695727986051
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,32,6,18,0.5526777875329236
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,64,6,119,0.19100623330365096
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,128,6,148,0.1695692025664528
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,256,6,290,0.120253164556962
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,512,6,459,0.09621802002224687
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,1024,6,890,0.08786936236391918
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2048,6,1299,0.04580152671755722
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,2,6,2,0.7162045060658578
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,4,6,2,0.7137901127493496
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,8,6,2,0.6772371850564727
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,16,6,2,0.7005231037489101
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,32,6,2,0.6729587357330993
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,64,6,2,0.666073018699911
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,128,6,2,0.5866177818515124
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,256,6,2,0.5866601752677703
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,512,6,2,0.5745272525027809
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,1024,6,4,0.5793157076205288
40984,<class 'sklearn.naive_bayes.BernoulliNB'>,2048,6,5,0.5229007633587786
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2,6,87,0.8496533795493935
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,4,6,87,0.7276669557675629
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,8,6,88,0.5807993049522155
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,16,6,90,0.40714908456843946
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,32,6,91,0.3568920105355575
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,64,6,94,0.2284060552092609
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,128,6,100,0.12190650779101744
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,256,6,110,0.0754625121713729
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,512,6,115,0.06507230255839824
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,1024,6,135,0.06065318818040433
40984,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2048,6,162,0.03435114503816794
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2,6,106,0.8513864818024264
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,4,6,111,0.7627927146574154
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,8,6,112,0.5968722849695917
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,16,6,113,0.559285091543156
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,32,6,115,0.38103599648814745
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,64,6,120,0.2542297417631345
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,128,6,125,0.14252978918423465
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,256,6,141,0.09493670886075943
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,512,6,171,0.07730812013348165
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,1024,6,227,0.06998444790046654
40984,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2048,6,357,0.01908396946564883
40984,<class 'sklearn.svm._classes.LinearSVC'>,2,7,1,0.7430675909878683
40984,<class 'sklearn.svm._classes.LinearSVC'>,4,7,1,0.5030355594102341
40984,<class 'sklearn.svm._classes.LinearSVC'>,8,7,1,0.49739357080799296
40984,<class 'sklearn.svm._classes.LinearSVC'>,16,7,2,0.5527462946817785
40984,<class 'sklearn.svm._classes.LinearSVC'>,32,7,4,0.689640035118525
40984,<class 'sklearn.svm._classes.LinearSVC'>,64,7,7,0.5681211041852181
40984,<class 'sklearn.svm._classes.LinearSVC'>,128,7,16,0.5022914757103575
40984,<class 'sklearn.svm._classes.LinearSVC'>,256,7,33,0.4021421616358325
40984,<class 'sklearn.svm._classes.LinearSVC'>,512,7,71,0.4104560622914349
40984,<class 'sklearn.svm._classes.LinearSVC'>,1024,7,166,0.3740279937791602
40984,<class 'sklearn.svm._classes.LinearSVC'>,2048,7,388,0.2977099236641222
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2,7,1,0.8141247833622184
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4,7,1,0.6474414570685171
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,8,7,1,0.5460469157254562
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,16,7,1,0.4446381865736705
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,32,7,1,0.3318700614574188
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,64,7,1,0.3285841495992876
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,128,7,1,0.22273143904674608
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,256,7,2,0.18013631937682573
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,512,7,4,0.14349276974416014
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,1024,7,8,0.10031104199066876
40984,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2048,7,16,0.08778625954198471
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2,7,1,0.8708838821490468
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,4,7,1,0.6721595836947094
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,8,7,1,0.6750651607298002
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,16,7,1,0.3975588491717525
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,32,7,1,0.3915715539947322
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,64,7,1,0.3535173642030276
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,128,7,1,0.2447296058661779
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,256,7,1,0.19084712755598832
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,512,7,1,0.1807563959955506
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,1024,7,2,0.14230171073094866
40984,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2048,7,3,0.12213740458015265
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,2,7,8,0.8119584055459272
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,4,7,20,0.5550737207285343
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,8,7,20,0.4682884448305821
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,16,7,21,0.3286835222319093
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,32,7,23,0.2976294995610185
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,64,7,24,0.22261798753339268
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,128,7,27,0.18744271310724106
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,256,7,30,0.1392405063291139
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,512,7,57,0.128476084538376
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,1024,7,78,0.13996889580093308
40984,<class 'sklearn.linear_model._logistic.LogisticRegression'>,2048,7,117,0.13740458015267176
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,2,7,1,0.7439341421143848
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,4,7,3,0.6027753686036427
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,8,7,3,0.5512597741094699
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,16,7,4,0.592414995640802
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,32,7,4,0.595258999122037
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,64,7,4,0.4029385574354408
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,128,7,4,0.385884509624198
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,256,7,5,0.2385589094449853
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,512,7,7,0.30589543937708563
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,1024,7,11,0.47900466562986
40984,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,2048,7,19,0.31679389312977096
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,2,7,2,0.800259965337955
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,4,7,3,0.6144839549002602
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,8,7,3,0.7180712423979149
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,16,7,3,0.5108979947689625
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,32,7,4,0.6106233538191396
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,64,7,4,0.4853072128227961
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,128,7,5,0.542621448212649
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,256,7,4,0.41187925998052577
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,512,7,6,0.3498331479421579
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,1024,7,7,0.4004665629860032
40984,<class 'sklearn.linear_model._perceptron.Perceptron'>,2048,7,14,0.4083969465648855
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2,7,2,0.8119584055459272
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,4,7,2,0.5
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,8,7,2,0.4713292788879235
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,16,7,2,0.3770706190061029
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,32,7,2,0.3964003511852502
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,64,7,3,0.3432769367764915
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,128,7,2,0.2694775435380385
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,256,7,3,0.2531645569620253
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,512,7,3,0.2185761957730812
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,1024,7,4,0.2115085536547434
40984,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2048,7,7,0.2557251908396947
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2,7,1,0.800259965337955
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,4,7,2,0.7645273200346921
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,8,7,3,0.6029539530842745
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,16,7,3,0.7371403661726242
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,32,7,3,0.5891132572431959
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,64,7,4,0.4581478183437222
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,128,7,4,0.3602199816681944
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,256,7,6,0.3889970788704966
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,512,7,10,0.3737486095661846
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,1024,7,15,0.2869362363919129
40984,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2048,7,32,0.2519083969465649
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2,7,52,0.7257365684575391
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,4,7,12,0.6196877710320903
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,8,7,74,0.4600347523892268
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,16,7,76,0.3565823888404533
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,32,7,120,0.2906057945566286
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,64,7,131,0.20970614425645595
40984,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,128,7,151,0.21860678276810264
